"age_kyrBP","eccentricity","obliquity_deg","perihelion_deg","precession_esinw"
105,0.04212270564598695,22.920889247749077,277.3572330333193,-0.041775910349444244
106,0.04245198480073054,22.782088217363597,260.80545546378784,-0.041906539786902994
107,0.04272264086508296,22.655877238078396,244.13884140364289,-0.03844412580243986
108,0.0430308517316745,22.545881773435145,227.35850757470075,-0.03165378346390113
109,0.04324941664197367,22.455540590953927,210.52923514143896,-0.021969749688711918
110,0.04341577984317884,22.38802771111694,193.68797926779513,-0.010273663042586464
111,0.04364703204507801,22.345465972427892,176.75946838250158,0.0024672706161612476
112,0.04372893544555632,22.32947903185421,159.85312405297174,0.01506146495414973
113,0.04383909451767588,22.341240330197248,142.8834102122072,0.02645421497392774
114,0.04388432645487286,22.380274177878317,126.00439757781302,0.03550118599459098
115,0.04392082870766505,22.445762073295015,109.11723538145537,0.041498614225495084
116,0.04387714158977415,22.53614882251161,92.2007115318996,0.04384477954818592
117,0.0438130341936347,22.64847920085268,75.51006073742577,0.042419411257360984
118,0.04372171057638152,22.77955486439533,58.75000744645776,0.03737821232570102
119,0.04357847779536124,22.925739334088885,42.11165397154116,0.029222747700692525
120,0.04337113079303481,23.082231710285594,25.61555177343373,0.018750663397329392
121,0.04314902744451297,23.244764133554458,9.164801396079785,0.006872549636769448
122,0.04291896737174355,23.408633780134853,352.83643834153,-0.005352091972026481
123,0.04254651483922084,23.568900115375914,336.59454267484136,-0.016900977730517335
124,0.04224272790348191,23.721256516984393,320.4826280792329,-0.02687956082242554
125,0.04186230645062286,23.861613931757173,304.4662856096084,-0.03451376932599126
126,0.04140988350915253,23.98580361989227,288.48163272128437,-0.039274182211658015
127,0.04098579008351486,24.091011743181827,272.65253367902113,-0.040941876154482776
128,0.04048942410404534,24.174340564114278,256.93836883029815,-0.03944186264265313
129,0.03999943530074771,24.23357828425551,241.13674808900743,-0.035030477939777475
130,0.03944562084371345,24.267507182941888,225.6115348519181,-0.028188374045608512
131,0.03888242680016585,24.2752721863253,210.02105398913082,-0.019453585678254646
132,0.03834814711373812,24.256540168721322,194.50503566158457,-0.009604872213813322
133,0.03771681324040298,24.212246528130123,179.05960771041146,0.000619016064229096
134,0.03708181188254631,24.143509728519824,163.64368770073781,0.0104426054649675
135,0.03655698129896082,24.052179052140882,148.28560996069174,0.01921746836634468
136,0.0358263593023125,23.941171014151042,132.87775860220967,0.026253810092785997
